gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,TotalCharges_log,tenure_group,Segment,PCA1,PCA2,Segment_Name,Recommendation,Risk_Level
1,1,0,0,24,1,2,1,0,0,0,0,0,0,0,1,2,76.1,1712.7,1,7.446410054666804,1,2,0.2815023151086867,-0.09322436655522869,Mid-Tenure High Spenders,"{'Risk': 'High', 'Strategy': 'Value Enhancement', 'Offer': 'Upgrade to annual contract with 15% discount and free add-on services', 'Action': 'Send personalized email with tailored upgrade offer'}",High
0,0,0,1,1,1,0,1,2,0,0,0,0,0,0,1,3,73.6,73.6,1,4.312140507209715,2,3,-1.044774665677157,0.5104003442983144,New Price-Shocked Customers,"{'Risk': 'Very High', 'Strategy': 'Price Reduction', 'Offer': 'Immediately offer 25% price reduction or downgrade to affordable plan', 'Action': 'Trigger automated discount coupon within 48 hours of signup'}",Very High
0,1,0,0,4,1,2,1,0,0,0,0,2,2,0,1,2,95.45,396.1,1,5.984188138137206,2,3,-0.43410892553440417,1.1850232075279565,New Price-Shocked Customers,"{'Risk': 'Very High', 'Strategy': 'Price Reduction', 'Offer': 'Immediately offer 25% price reduction or downgrade to affordable plan', 'Action': 'Trigger automated discount coupon within 48 hours of signup'}",Very High
1,1,1,0,32,1,2,1,0,0,0,0,0,0,0,1,2,74.9,2303.35,1,7.742553920000891,1,2,0.711266614181203,-0.37924362147336527,Mid-Tenure High Spenders,"{'Risk': 'High', 'Strategy': 'Value Enhancement', 'Offer': 'Upgrade to annual contract with 15% discount and free add-on services', 'Action': 'Send personalized email with tailored upgrade offer'}",High
1,0,0,0,5,1,0,1,0,0,0,0,2,0,0,1,2,80.6,415.55,1,6.032006502420918,2,3,-0.6725496949852358,0.6324329252342956,New Price-Shocked Customers,"{'Risk': 'Very High', 'Strategy': 'Price Reduction', 'Offer': 'Immediately offer 25% price reduction or downgrade to affordable plan', 'Action': 'Trigger automated discount coupon within 48 hours of signup'}",Very High
0,0,1,1,38,1,0,0,2,2,0,2,2,2,1,0,1,80.3,3058.65,1,8.026055809319672,0,2,1.2570670738969363,-0.4060835066685667,Mid-Tenure High Spenders,"{'Risk': 'High', 'Strategy': 'Value Enhancement', 'Offer': 'Upgrade to annual contract with 15% discount and free add-on services', 'Action': 'Send personalized email with tailored upgrade offer'}",High
1,1,1,0,24,1,0,1,0,0,2,0,2,2,0,1,2,93.15,2231.05,1,7.710675724683985,1,2,0.7751681495545062,0.45294854067903007,Mid-Tenure High Spenders,"{'Risk': 'High', 'Strategy': 'Value Enhancement', 'Offer': 'Upgrade to annual contract with 15% discount and free add-on services', 'Action': 'Send personalized email with tailored upgrade offer'}",High
0,1,0,0,54,1,2,0,2,2,0,2,2,2,1,0,0,82.45,4350.1,1,8.378183965678819,0,1,2.2387555815550932,-0.8290709707672469,Loyal Premium Customers,"{'Risk': 'Very High', 'Strategy': 'Loyalty Reward', 'Offer': 'Offer exclusive VIP loyalty program with 20% discount and priority support', 'Action': 'Personal call from retention team within 24 hours'}",Very High
0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,1,2,70.35,139.05,1,4.941999501706118,2,3,-1.0516167957102776,0.3652936023303631,New Price-Shocked Customers,"{'Risk': 'Very High', 'Strategy': 'Price Reduction', 'Offer': 'Immediately offer 25% price reduction or downgrade to affordable plan', 'Action': 'Trigger automated discount coupon within 48 hours of signup'}",Very High
0,0,0,0,7,1,2,1,0,0,0,0,0,0,0,1,2,73.85,511.25,1,6.238812787119009,2,3,-0.7028566055857349,0.3374414938771569,New Price-Shocked Customers,"{'Risk': 'Very High', 'Strategy': 'Price Reduction', 'Offer': 'Immediately offer 25% price reduction or downgrade to affordable plan', 'Action': 'Trigger automated discount coupon within 48 hours of signup'}",Very High
0,0,0,0,2,1,2,1,0,0,2,0,0,0,0,0,3,80.6,155.8,1,5.054971107916307,2,3,-0.8550965319351346,0.7281515152360517,New Price-Shocked Customers,"{'Risk': 'Very High', 'Strategy': 'Price Reduction', 'Offer': 'Immediately offer 25% price reduction or downgrade to affordable plan', 'Action': 'Trigger automated discount coupon within 48 hours of signup'}",Very High
1,0,1,1,68,1,2,0,0,2,2,2,0,2,1,1,0,75.8,5293.95,1,8.57450881512029,0,1,2.8756066653691232,-1.4810390875091097,Loyal Premium Customers,"{'Risk': 'Very High', 'Strategy': 'Loyalty Reward', 'Offer': 'Offer exclusive VIP loyalty program with 20% discount and priority support', 'Action': 'Personal call from retention team within 24 hours'}",Very High
0,0,0,0,43,1,2,1,0,2,2,0,2,2,2,1,2,104.6,4759.85,1,8.468181502712058,0,1,2.444936909590482,0.1508230944789549,Loyal Premium Customers,"{'Risk': 'Very High', 'Strategy': 'Loyalty Reward', 'Offer': 'Offer exclusive VIP loyalty program with 20% discount and priority support', 'Action': 'Personal call from retention team within 24 hours'}",Very High
1,0,1,0,63,1,2,1,0,2,2,0,2,2,0,1,2,103.4,6603.0,1,8.795430805040018,0,1,3.677480862632198,-0.5430601111458969,Loyal Premium Customers,"{'Risk': 'Very High', 'Strategy': 'Loyalty Reward', 'Offer': 'Offer exclusive VIP loyalty program with 20% discount and priority support', 'Action': 'Personal call from retention team within 24 hours'}",Very High
0,0,0,0,2,1,0,1,0,0,0,0,2,2,0,1,2,90.4,168.2,1,5.1310814471721224,2,3,-0.6684330017114993,1.0755021637802897,New Price-Shocked Customers,"{'Risk': 'Very High', 'Strategy': 'Price Reduction', 'Offer': 'Immediately offer 25% price reduction or downgrade to affordable plan', 'Action': 'Trigger automated discount coupon within 48 hours of signup'}",Very High
1,0,1,1,4,1,2,1,0,2,2,0,0,0,0,1,0,84.8,371.9,1,5.921310287184775,2,3,-0.6406091022837573,0.8088004789942201,New Price-Shocked Customers,"{'Risk': 'Very High', 'Strategy': 'Price Reduction', 'Offer': 'Immediately offer 25% price reduction or downgrade to affordable plan', 'Action': 'Trigger automated discount coupon within 48 hours of signup'}",Very High
0,1,0,0,21,0,1,0,2,0,0,0,2,0,0,1,2,41.9,840.1,1,6.734710558968391,1,0,-0.7461243205444219,-1.1430212779769733,New Low-Value Customers,"{'Risk': 'Medium', 'Strategy': 'Onboarding Support', 'Offer': 'Provide free onboarding assistance and offer a 10% discount on first 3 months', 'Action': 'Assign dedicated support agent for first 30 days'}",Medium
0,0,0,0,10,1,0,1,0,0,0,0,0,2,0,1,0,80.25,846.0,1,6.741700694652055,2,3,-0.3756596384849901,0.4607334429589458,New Price-Shocked Customers,"{'Risk': 'Very High', 'Strategy': 'Price Reduction', 'Offer': 'Immediately offer 25% price reduction or downgrade to affordable plan', 'Action': 'Trigger automated discount coupon within 48 hours of signup'}",Very High
1,1,1,0,27,0,1,0,2,0,0,0,0,0,0,0,1,30.75,805.1,1,6.692207804289556,1,0,-0.7771470921786585,-1.6664070449970323,New Low-Value Customers,"{'Risk': 'Medium', 'Strategy': 'Onboarding Support', 'Offer': 'Provide free onboarding assistance and offer a 10% discount on first 3 months', 'Action': 'Assign dedicated support agent for first 30 days'}",Medium
1,0,0,0,5,1,0,1,0,0,2,0,2,2,0,0,0,96.5,492.55,1,6.201624170863897,2,3,-0.35035727132474376,1.189333791095339,New Price-Shocked Customers,"{'Risk': 'Very High', 'Strategy': 'Price Reduction', 'Offer': 'Immediately offer 25% price reduction or downgrade to affordable plan', 'Action': 'Trigger automated discount coupon within 48 hours of signup'}",Very High
1,0,0,0,2,1,2,1,0,0,0,0,2,0,0,1,2,85.65,181.5,1,5.206750173022546,2,3,-0.7523419940015666,0.9048832245273458,New Price-Shocked Customers,"{'Risk': 'Very High', 'Strategy': 'Price Reduction', 'Offer': 'Immediately offer 25% price reduction or downgrade to affordable plan', 'Action': 'Trigger automated discount coupon within 48 hours of signup'}",Very High
0,0,1,0,25,1,2,1,0,0,2,2,2,2,0,1,0,104.95,2566.5,1,7.850687941802713,1,2,1.1403160088507032,0.8118993050730369,Mid-Tenure High Spenders,"{'Risk': 'High', 'Strategy': 'Value Enhancement', 'Offer': 'Upgrade to annual contract with 15% discount and free add-on services', 'Action': 'Send personalized email with tailored upgrade offer'}",High
1,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,3,50.65,50.65,1,3.9444901955656477,2,0,-1.4798399283397206,-0.303750838792217,New Low-Value Customers,"{'Risk': 'Medium', 'Strategy': 'Onboarding Support', 'Offer': 'Provide free onboarding assistance and offer a 10% discount on first 3 months', 'Action': 'Assign dedicated support agent for first 30 days'}",Medium
1,0,0,0,1,1,2,1,0,2,0,0,0,2,0,1,1,90.85,90.85,1,4.520156811661135,2,3,-0.7177648277281711,1.122344044006884,New Price-Shocked Customers,"{'Risk': 'Very High', 'Strategy': 'Price Reduction', 'Offer': 'Immediately offer 25% price reduction or downgrade to affordable plan', 'Action': 'Trigger automated discount coupon within 48 hours of signup'}",Very High
1,1,1,0,11,1,0,2,1,1,1,1,1,1,0,0,3,19.95,214.75,1,5.374120329963537,2,0,-1.6814917795839845,-1.6333526007575279,New Low-Value Customers,"{'Risk': 'Medium', 'Strategy': 'Onboarding Support', 'Offer': 'Provide free onboarding assistance and offer a 10% discount on first 3 months', 'Action': 'Assign dedicated support agent for first 30 days'}",Medium
0,1,1,0,55,1,2,1,0,2,2,0,0,0,0,1,2,85.45,4874.7,1,8.492018962867517,0,1,2.504386168969855,-0.8054696864737797,Loyal Premium Customers,"{'Risk': 'Very High', 'Strategy': 'Loyalty Reward', 'Offer': 'Offer exclusive VIP loyalty program with 20% discount and priority support', 'Action': 'Personal call from retention team within 24 hours'}",Very High
0,0,0,0,34,1,0,1,0,2,0,0,0,0,0,1,1,73.95,2524.45,1,7.834174543652333,1,2,0.8315761293868313,-0.4824789224224426,Mid-Tenure High Spenders,"{'Risk': 'High', 'Strategy': 'Value Enhancement', 'Offer': 'Upgrade to annual contract with 15% discount and free add-on services', 'Action': 'Send personalized email with tailored upgrade offer'}",High
1,0,1,1,69,1,2,1,0,0,2,0,2,2,0,1,1,99.45,7007.6,1,8.854893245389706,0,1,3.9299698244626184,-0.8616371357779876,Loyal Premium Customers,"{'Risk': 'Very High', 'Strategy': 'Loyalty Reward', 'Offer': 'Offer exclusive VIP loyalty program with 20% discount and priority support', 'Action': 'Personal call from retention team within 24 hours'}",Very High
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,19.9,19.9,1,3.039749158970765,2,0,-2.062770509031391,-1.3946069991422756,New Low-Value Customers,"{'Risk': 'Medium', 'Strategy': 'Onboarding Support', 'Offer': 'Provide free onboarding assistance and offer a 10% discount on first 3 months', 'Action': 'Assign dedicated support agent for first 30 days'}",Medium
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,19.6,19.6,1,3.0252910757955354,2,0,-2.068457636647895,-1.405249498267642,New Low-Value Customers,"{'Risk': 'Medium', 'Strategy': 'Onboarding Support', 'Offer': 'Provide free onboarding assistance and offer a 10% discount on first 3 months', 'Action': 'Assign dedicated support agent for first 30 days'}",Medium
1,1,0,0,3,1,2,1,0,2,0,0,0,0,0,1,2,81.35,233.7,1,5.458308102856978,2,3,-0.7832372024735722,0.7239557122320225,New Price-Shocked Customers,"{'Risk': 'Very High', 'Strategy': 'Price Reduction', 'Offer': 'Immediately offer 25% price reduction or downgrade to affordable plan', 'Action': 'Trigger automated discount coupon within 48 hours of signup'}",Very High
0,0,1,1,22,1,0,1,0,2,0,0,0,2,0,0,2,83.3,1845.9,1,7.521263836881865,1,2,0.39801538478942805,0.19099136620497467,Mid-Tenure High Spenders,"{'Risk': 'High', 'Strategy': 'Value Enhancement', 'Offer': 'Upgrade to annual contract with 15% discount and free add-on services', 'Action': 'Send personalized email with tailored upgrade offer'}",High
0,1,0,0,1,1,0,1,0,0,2,0,0,0,0,1,0,75.3,75.3,1,4.334672938290411,2,3,-1.0125476091836336,0.5707078393420576,New Price-Shocked Customers,"{'Risk': 'Very High', 'Strategy': 'Price Reduction', 'Offer': 'Immediately offer 25% price reduction or downgrade to affordable plan', 'Action': 'Trigger automated discount coupon within 48 hours of signup'}",Very High
0,0,1,1,61,1,0,2,1,1,1,1,1,1,0,1,3,19.4,1182.55,1,7.076273675632399,0,4,0.20781513297925622,-2.854799289464182,Mid-Tenure Low Spenders,"{'Risk': 'Medium', 'Strategy': 'Upsell + Retain', 'Offer': 'Offer bundled services upgrade at same price point', 'Action': 'Send monthly value report showing benefits they are missing'}",Medium
1,0,0,0,12,1,0,0,0,0,0,0,0,0,0,1,0,45.4,518.9,1,6.25363648538967,2,0,-1.0728630992746668,-0.7849068516771421,New Low-Value Customers,"{'Risk': 'Medium', 'Strategy': 'Onboarding Support', 'Offer': 'Provide free onboarding assistance and offer a 10% discount on first 3 months', 'Action': 'Assign dedicated support agent for first 30 days'}",Medium
0,0,0,0,60,1,2,1,0,2,2,0,2,2,0,1,2,105.9,6396.45,1,8.763654752450451,0,1,3.559565303467604,-0.3645883246785353,Loyal Premium Customers,"{'Risk': 'Very High', 'Strategy': 'Loyalty Reward', 'Offer': 'Offer exclusive VIP loyalty program with 20% discount and priority support', 'Action': 'Personal call from retention team within 24 hours'}",Very High
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,69.55,69.55,1,4.256321678298823,2,3,-1.1215508884999623,0.36672660610586777,New Price-Shocked Customers,"{'Risk': 'Very High', 'Strategy': 'Price Reduction', 'Offer': 'Immediately offer 25% price reduction or downgrade to affordable plan', 'Action': 'Trigger automated discount coupon within 48 hours of signup'}",Very High
0,0,1,1,28,1,0,1,0,0,0,0,0,2,0,1,2,81.05,2227.1,1,7.70890448334336,1,2,0.6741971319899189,-0.06434027707628966,Mid-Tenure High Spenders,"{'Risk': 'High', 'Strategy': 'Value Enhancement', 'Offer': 'Upgrade to annual contract with 15% discount and free add-on services', 'Action': 'Send personalized email with tailored upgrade offer'}",High
1,0,1,1,4,1,2,1,0,0,2,0,2,2,0,0,2,101.15,385.9,1,5.9581662617064675,2,3,-0.33145967256835185,1.3890917423952822,New Price-Shocked Customers,"{'Risk': 'Very High', 'Strategy': 'Price Reduction', 'Offer': 'Immediately offer 25% price reduction or downgrade to affordable plan', 'Action': 'Trigger automated discount coupon within 48 hours of signup'}",Very High
1,0,0,0,7,1,2,1,0,2,0,0,2,2,0,1,2,99.8,673.25,1,6.513600962019839,2,3,-0.16466159718260426,1.2420933880588565,New Price-Shocked Customers,"{'Risk': 'Very High', 'Strategy': 'Price Reduction', 'Offer': 'Immediately offer 25% price reduction or downgrade to affordable plan', 'Action': 'Trigger automated discount coupon within 48 hours of signup'}",Very High
0,0,1,1,13,1,0,0,0,0,0,0,0,2,0,0,2,55.95,734.35,1,6.600346576346323,1,0,-0.7717878877528129,-0.45640047113021837,New Low-Value Customers,"{'Risk': 'Medium', 'Strategy': 'Onboarding Support', 'Offer': 'Provide free onboarding assistance and offer a 10% discount on first 3 months', 'Action': 'Assign dedicated support agent for first 30 days'}",Medium
1,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,2,55.0,55.0,1,4.02535169073515,2,0,-1.3973765779004113,-0.14943460147440374,New Low-Value Customers,"{'Risk': 'Medium', 'Strategy': 'Onboarding Support', 'Offer': 'Provide free onboarding assistance and offer a 10% discount on first 3 months', 'Action': 'Assign dedicated support agent for first 30 days'}",Medium
0,0,1,1,1,1,0,1,0,2,0,0,0,0,0,1,2,74.7,74.7,1,4.3267781604434035,2,3,-1.0239218644166417,0.5494228410913249,New Price-Shocked Customers,"{'Risk': 'Very High', 'Strategy': 'Price Reduction', 'Offer': 'Immediately offer 25% price reduction or downgrade to affordable plan', 'Action': 'Trigger automated discount coupon within 48 hours of signup'}",Very High
1,0,0,0,24,1,2,1,0,2,0,0,0,0,0,1,2,80.25,1861.5,1,7.529674950253715,1,2,0.4093568096074074,0.03706598471939622,Mid-Tenure High Spenders,"{'Risk': 'High', 'Strategy': 'Value Enhancement', 'Offer': 'Upgrade to annual contract with 15% discount and free add-on services', 'Action': 'Send personalized email with tailored upgrade offer'}",High
1,0,0,0,5,1,0,1,0,0,0,2,2,2,0,1,2,96.1,453.4,1,6.118977867406942,2,3,-0.37111552671383224,1.1796793737116948,New Price-Shocked Customers,"{'Risk': 'Very High', 'Strategy': 'Price Reduction', 'Offer': 'Immediately offer 25% price reduction or downgrade to affordable plan', 'Action': 'Trigger automated discount coupon within 48 hours of signup'}",Very High
0,0,0,1,15,1,0,1,0,0,0,0,0,0,0,0,0,69.0,994.8,1,6.903546434208082,1,3,-0.3774598099531081,-0.06595296101841984,New Price-Shocked Customers,"{'Risk': 'Very High', 'Strategy': 'Price Reduction', 'Offer': 'Immediately offer 25% price reduction or downgrade to affordable plan', 'Action': 'Trigger automated discount coupon within 48 hours of signup'}",Very High
0,0,1,0,48,0,1,0,2,0,2,0,0,2,0,1,0,45.3,2145.0,1,7.671360923190644,0,4,0.608915131697788,-1.7625833713827888,Mid-Tenure Low Spenders,"{'Risk': 'Medium', 'Strategy': 'Upsell + Retain', 'Offer': 'Offer bundled services upgrade at same price point', 'Action': 'Send monthly value report showing benefits they are missing'}",Medium
0,0,1,1,8,1,0,1,0,2,0,0,2,0,0,1,2,83.55,680.05,1,6.52363572489335,2,3,-0.4334674170299305,0.6411548915581613,New Price-Shocked Customers,"{'Risk': 'Very High', 'Strategy': 'Price Reduction', 'Offer': 'Immediately offer 25% price reduction or downgrade to affordable plan', 'Action': 'Trigger automated discount coupon within 48 hours of signup'}",Very High
1,0,0,1,1,1,2,1,0,0,0,0,0,0,0,1,2,74.35,74.35,1,4.3221439250725044,2,3,-1.0305568466358968,0.5370065921117305,New Price-Shocked Customers,"{'Risk': 'Very High', 'Strategy': 'Price Reduction', 'Offer': 'Immediately offer 25% price reduction or downgrade to affordable plan', 'Action': 'Trigger automated discount coupon within 48 hours of signup'}",Very High
0,0,1,0,2,1,0,1,2,0,0,0,0,0,0,1,2,74.4,139.4,1,4.944495491591711,2,3,-0.976098612853877,0.5094004153967627,New Price-Shocked Customers,"{'Risk': 'Very High', 'Strategy': 'Price Reduction', 'Offer': 'Immediately offer 25% price reduction or downgrade to affordable plan', 'Action': 'Trigger automated discount coupon within 48 hours of signup'}",Very High
1,0,0,0,22,0,1,0,0,2,2,0,0,2,1,1,0,43.75,903.6,1,6.8074928570437425,1,0,-0.6586823572491776,-1.106380351607921,New Low-Value Customers,"{'Risk': 'Medium', 'Strategy': 'Onboarding Support', 'Offer': 'Provide free onboarding assistance and offer a 10% discount on first 3 months', 'Action': 'Assign dedicated support agent for first 30 days'}",Medium
0,1,0,0,5,0,1,0,0,2,0,0,0,0,0,0,2,28.45,131.05,1,4.883180638743141,2,0,-1.7401635554364363,-1.1903922411136505,New Low-Value Customers,"{'Risk': 'Medium', 'Strategy': 'Onboarding Support', 'Offer': 'Provide free onboarding assistance and offer a 10% discount on first 3 months', 'Action': 'Assign dedicated support agent for first 30 days'}",Medium
0,0,0,0,12,1,2,1,2,2,2,0,0,2,0,1,0,99.7,1238.45,1,7.122423011815303,2,3,0.18269918516423744,1.0635197981501567,New Price-Shocked Customers,"{'Risk': 'Very High', 'Strategy': 'Price Reduction', 'Offer': 'Immediately offer 25% price reduction or downgrade to affordable plan', 'Action': 'Trigger automated discount coupon within 48 hours of signup'}",Very High
